TransactionID,OrderDate,Origin,Destination,TransportMode,Carrier,Distance_km,FreightCost,ShipmentWeight_kg,PlannedTransitDays,ActualTransitDays,UnitsShipped,DamagedUnits,OnTimeDelivery
3673,12/19/2024,Jaipur,Indore,Road,DHL,1124,38127.62,3538,7,10,402,0,0
3674,5/6/2024,Jaipur,Hyderabad,Rail,DHL,1344,79131,3623,8,7,337,0,1
3675,3/15/2024,Chennai,Pune,Road,DTDC,513,47978.95,4842,8,9,495,1,0
3676,12/26/2024,Jaipur,Ahmedabad,Rail,Delhivery,92,27539.98,4243,3,11,167,0,0
3677,7/22/2024,Bangalore,Hyderabad,Road,Delhivery,588,72211.61,4020,4,1,462,0,1
3678,2/18/2024,Mumbai,Hyderabad,Road,DTDC,617,26352.77,4687,8,11,263,0,0
3679,3/19/2024,Delhi,Pune,Rail,DHL,170,23354.5,1576,5,3,262,0,1
3680,8/28/2024,Chennai,Pune,Air,DHL,674,40561,240,1,10,460,0,0
3681,12/14/2024,Mumbai,Kolkata,Air,DTDC,365,73227.63,1923,7,2,226,0,1
3682,6/2/2024,Delhi,Indore,Road,DHL,1071,57264.11,3065,3,6,309,0,0
3683,9/30/2024,Delhi,Ahmedabad,Road,DHL,1188,54843.69,307,2,10,1,0,0
3684,4/5/2024,Delhi,Indore,Air,Delhivery,670,58634.03,204,5,4,498,0,1
3685,8/1/2024,Mumbai,Ahmedabad,Road,DHL,503,53451.97,3041,1,2,29,0,0
3686,10/20/2024,Chennai,Hyderabad,Rail,DHL,736,61264.12,4143,9,2,92,0,1
3687,7/27/2024,Chennai,Pune,Rail,DHL,673,17035.44,3952,5,6,453,0,0
3688,12/8/2024,Delhi,Pune,Air,DHL,661,15826.15,2325,6,9,469,0,0
3689,3/28/2024,Mumbai,Hyderabad,Air,DTDC,1593,30248.74,3632,7,6,103,1,1
3690,11/1/2024,Delhi,Hyderabad,Road,DTDC,1008,68374.86,4219,9,4,495,0,1
3691,9/20/2024,Jaipur,Ahmedabad,Rail,DTDC,696,57727.43,2462,5,12,123,0,0
3692,11/20/2024,Chennai,Hyderabad,Road,DHL,812,46184.92,73,4,9,102,0,0
3693,11/15/2024,Bangalore,Ahmedabad,Road,DTDC,1410,3516.9,1791,3,2,354,0,1
3694,6/5/2024,Delhi,Indore,Road,kuehne nagel,289,20392.58,3210,5,6,213,0,0
3695,6/4/2024,Jaipur,Pune,Road,kuehne nagel,783,64674.09,3655,3,7,472,0,0
3696,5/18/2024,Chennai,Pune,Rail,kuehne nagel,1459,20913.96,3421,5,13,177,1,0
3697,4/30/2024,Mumbai,Pune,Air,Delhivery,1218,58962.64,2141,8,3,315,0,1
3698,3/5/2024,Chennai,Indore,Road,DHL,426,16401.47,1110,2,4,397,0,0
3699,4/16/2024,Mumbai,Indore,Road,Delhivery,53,49296.67,3401,4,7,45,0,0
3700,5/26/2024,Mumbai,Kolkata,Rail,DTDC,843,51000.49,510,8,9,430,0,0
3701,5/16/2024,Delhi,Ahmedabad,Air,DHL,895,60653.37,2167,5,5,378,0,1
3702,6/10/2024,Delhi,Ahmedabad,Rail,kuehne nagel,1401,36190.71,1656,8,11,279,0,0
3703,4/9/2024,Chennai,Kolkata,Rail,DHL,246,51348.63,121,6,13,288,0,0
3704,12/3/2024,Jaipur,Pune,Air,Delhivery,438,39983.64,4973,1,2,328,0,0
3705,11/2/2024,Chennai,Ahmedabad,Road,DTDC,1713,75892.37,4322,5,8,367,0,0
3706,5/20/2024,Bangalore,Ahmedabad,Air,DTDC,310,42706.7,756,2,9,331,0,0
3707,3/23/2024,Mumbai,Pune,Air,Delhivery,652,18348.63,1978,7,11,397,0,0
3708,6/25/2024,Mumbai,Hyderabad,Air,DHL,1910,54095.62,2848,4,11,309,0,0
3709,7/16/2024,Delhi,Hyderabad,Road,Delhivery,1844,44780.45,1227,2,2,276,0,1
3710,4/21/2024,Jaipur,Kolkata,Air,DTDC,143,64698.7,203,1,10,385,0,0
3711,2/25/2024,Delhi,Indore,Road,kuehne nagel,1330,15799.1,79,5,10,313,0,0
3712,6/27/2024,Bangalore,Ahmedabad,Road,DTDC,185,22353.29,3361,8,1,66,0,1
3713,7/4/2024,Chennai,Ahmedabad,Rail,DTDC,574,73887.07,3876,8,4,395,0,1
3714,8/5/2024,Chennai,Kolkata,Road,DHL,1783,74542.04,4836,2,13,46,0,0
3715,11/11/2024,Jaipur,Kolkata,Road,kuehne nagel,547,36496.03,1924,6,1,30,0,1
3716,8/4/2024,Delhi,Ahmedabad,Rail,DTDC,1251,5724.59,286,7,1,197,0,1
3717,4/29/2024,Delhi,Pune,Rail,kuehne nagel,161,25911.3,2235,1,5,263,0,0
3718,6/23/2024,Bangalore,Pune,Rail,Delhivery,1337,21275.57,4775,5,7,408,0,0
3719,1/23/2024,Chennai,Indore,Road,DHL,1487,34344.79,667,6,3,95,0,1
3720,7/31/2024,Delhi,Ahmedabad,Rail,kuehne nagel,418,26788.45,1621,7,7,432,0,1
3721,8/22/2024,Jaipur,Ahmedabad,Road,kuehne nagel,985,66661.4,2487,9,5,478,0,1
3722,1/13/2024,Chennai,Ahmedabad,Rail,DHL,1664,2236.81,4505,3,10,43,0,0
3723,4/10/2024,Bangalore,Ahmedabad,Road,Delhivery,1451,52281.28,631,8,11,250,0,0
3724,1/24/2024,Jaipur,Kolkata,Rail,kuehne nagel,817,53813.08,2304,3,8,335,0,0
3725,12/29/2024,Mumbai,Hyderabad,Road,DHL,635,53528.87,650,9,7,36,0,1
3726,1/11/2024,Bangalore,Ahmedabad,Air,DTDC,1456,42606.39,1028,8,1,458,0,1
3727,9/29/2024,Jaipur,Hyderabad,Road,DHL,722,49666.12,564,9,13,129,0,0
3728,10/7/2024,Delhi,Pune,Rail,DTDC,560,65218.56,859,5,1,7,0,1
3729,4/3/2024,Mumbai,Indore,Road,kuehne nagel,762,63167.35,2535,9,7,44,0,1
3730,7/19/2024,Bangalore,Pune,Rail,kuehne nagel,1954,4700.78,1496,3,6,61,2,0
3731,1/21/2024,Delhi,Ahmedabad,Road,kuehne nagel,869,4374.05,518,7,9,26,0,0
3732,12/5/2024,Mumbai,Pune,Road,Delhivery,426,67437.7,679,3,8,363,0,0
3733,7/29/2024,Chennai,Kolkata,Rail,Delhivery,594,46828.92,3432,6,13,363,0,0
3734,5/19/2024,Delhi,Hyderabad,Rail,DTDC,122,76679.33,163,8,14,121,1,0
3735,10/19/2024,Jaipur,Ahmedabad,Road,DHL,1023,35664.14,1275,2,6,497,0,0
3736,10/24/2024,Bangalore,Kolkata,Road,DTDC,553,15785.86,4392,8,6,158,0,1
3737,4/10/2024,Mumbai,Hyderabad,Rail,DHL,1425,38912.32,1666,1,9,257,1,0
3738,10/30/2024,Delhi,Kolkata,Rail,kuehne nagel,854,36050.46,3367,4,12,63,0,0
3739,12/24/2024,Chennai,Pune,Road,DHL,759,42339.84,4690,7,4,271,1,1
3740,1/28/2024,Bangalore,Ahmedabad,Air,Delhivery,374,65019.88,2720,1,9,447,0,0
3741,2/10/2024,Bangalore,Pune,Air,DHL,437,53135.55,4863,6,11,311,0,0
3742,12/20/2024,Delhi,Indore,Road,DHL,877,16451.48,4923,6,11,313,0,0
3743,10/29/2024,Chennai,Ahmedabad,Road,kuehne nagel,289,59289.23,3118,7,8,117,1,0
3744,5/25/2024,Mumbai,Pune,Rail,kuehne nagel,1025,48167.9,2587,9,3,276,0,1
3745,9/12/2024,Delhi,Ahmedabad,Air,Delhivery,1147,47108.24,3224,7,11,406,0,0
3746,8/14/2024,Mumbai,Hyderabad,Rail,DHL,80,54904.04,2687,3,4,345,0,0
3747,8/23/2024,Bangalore,Ahmedabad,Road,DHL,528,45989.31,2272,4,7,178,0,0
3748,12/26/2024,Mumbai,Ahmedabad,Road,DHL,1087,37686.07,101,1,3,117,0,0
3749,1/13/2024,Chennai,Hyderabad,Road,kuehne nagel,766,51949.66,2394,5,13,164,0,0
3750,7/28/2024,Jaipur,Pune,Rail,Delhivery,1389,58450.71,2272,7,3,243,0,1
3751,8/16/2024,Chennai,Ahmedabad,Road,DHL,117,19609.82,4745,3,8,165,0,0
3752,4/9/2024,Mumbai,Kolkata,Road,DHL,1713,40769.89,4316,6,5,174,0,1
3753,1/31/2024,Delhi,Ahmedabad,Road,DHL,1055,37737.45,3158,3,12,119,0,0
3754,1/16/2024,Bangalore,Pune,Road,DHL,587,5112.46,1708,4,5,237,0,0
3755,5/16/2024,Jaipur,Hyderabad,Road,Delhivery,1993,67086.22,3607,5,8,155,0,0
3756,11/24/2024,Delhi,Pune,Road,Delhivery,1769,31435.8,4600,6,6,147,0,1
3757,6/14/2024,Delhi,Indore,Air,Delhivery,1722,7669.76,4872,6,5,83,0,1
3758,11/5/2024,Chennai,Ahmedabad,Road,kuehne nagel,340,37716.13,936,1,1,272,0,1
3759,4/9/2024,Mumbai,Ahmedabad,Road,DHL,1691,14595.5,3103,8,5,310,0,1
3760,4/18/2024,Chennai,Hyderabad,Road,DHL,1024,56944.32,2852,3,8,213,0,0
3761,12/8/2024,Mumbai,Ahmedabad,Road,DHL,73,46598.18,2247,4,14,499,0,0
3762,6/21/2024,Chennai,Kolkata,Road,DHL,464,23068.88,4060,8,9,225,0,0
3763,8/24/2024,Delhi,Kolkata,Road,DTDC,900,76136.96,685,5,6,234,0,0
3764,6/10/2024,Bangalore,Pune,Road,Delhivery,1011,24756.14,3064,6,11,351,0,0
3765,8/3/2024,Mumbai,Hyderabad,Air,DTDC,1779,45289.76,3935,1,13,162,0,0
3766,9/20/2024,Jaipur,Indore,Road,DTDC,730,64522.29,2132,8,13,79,0,0
3767,9/19/2024,Jaipur,Pune,Road,kuehne nagel,1109,42083.6,224,5,10,179,0,0
3768,10/18/2024,Delhi,Hyderabad,Rail,kuehne nagel,150,76946.74,1106,1,3,292,0,0
3769,9/30/2024,Chennai,Hyderabad,Road,DHL,595,67820.66,1798,7,8,127,0,0
3770,1/3/2024,Chennai,Pune,Rail,DTDC,1962,73839.48,2812,2,13,181,0,0
3771,1/28/2024,Delhi,Pune,Road,DTDC,88,31070.8,3518,6,5,90,1,1
3772,11/21/2024,Jaipur,Ahmedabad,Road,Delhivery,260,44771.72,2351,3,2,94,0,1
3773,5/28/2024,Jaipur,Indore,Road,DTDC,791,67532.97,617,6,1,446,0,1
3774,1/28/2024,Chennai,Kolkata,Air,kuehne nagel,1864,72473,4468,9,11,415,0,0
3775,11/5/2024,Mumbai,Ahmedabad,Road,DTDC,641,75660.36,1833,6,8,89,0,0
3776,3/5/2024,Bangalore,Hyderabad,Road,kuehne nagel,799,70573.86,2193,1,2,388,0,0
3777,12/21/2024,Mumbai,Indore,Road,DHL,221,58998.88,4488,6,11,268,1,0
3778,1/21/2024,Jaipur,Indore,Road,kuehne nagel,887,3888.75,2290,3,3,249,0,1
3779,9/8/2024,Mumbai,Pune,Air,DHL,491,26566.37,2608,4,9,181,0,0
3780,8/22/2024,Bangalore,Indore,Road,Delhivery,1132,12057.03,1524,4,1,61,0,1
3781,8/14/2024,Mumbai,Indore,Air,DHL,1483,14071.17,4152,9,8,147,0,1
3782,1/13/2024,Mumbai,Hyderabad,Road,DTDC,583,24690.76,379,8,12,119,1,0
3783,11/8/2024,Mumbai,Ahmedabad,Air,kuehne nagel,414,7829.76,4228,7,2,184,0,1
3784,2/18/2024,Mumbai,Indore,Road,DHL,416,20956.48,2723,5,8,265,0,0
3785,4/27/2024,Delhi,Pune,Air,DHL,1417,76644.35,4672,4,14,281,0,0
3786,2/23/2024,Jaipur,Ahmedabad,Road,DHL,1823,26331.6,939,3,2,54,0,1
3787,5/17/2024,Bangalore,Pune,Rail,DHL,345,14457.62,811,1,7,112,0,0
3788,2/22/2024,Jaipur,Indore,Rail,DHL,1414,58027.41,1073,9,3,175,0,1
3789,2/13/2024,Delhi,Ahmedabad,Road,DHL,655,66623.4,1730,8,4,297,0,1
3790,10/29/2024,Delhi,Indore,Rail,kuehne nagel,805,26494.95,3306,1,12,179,0,0
3791,2/22/2024,Delhi,Hyderabad,Rail,DTDC,572,23722.79,1111,2,11,50,0,0
3792,3/14/2024,Delhi,Ahmedabad,Air,DTDC,1702,20857.24,953,1,1,117,0,1
3793,2/15/2024,Mumbai,Pune,Road,DHL,314,32674.38,183,1,12,391,0,0
3794,1/13/2024,Jaipur,Hyderabad,Road,kuehne nagel,1597,8804.08,1175,9,10,27,0,0
3795,6/13/2024,Chennai,Kolkata,Air,DHL,1739,54192.08,2014,5,1,432,0,1
3796,4/11/2024,Bangalore,Pune,Road,Delhivery,1111,66133.65,2089,3,13,367,0,0
3797,10/6/2024,Delhi,Indore,Road,DTDC,1204,53767.22,4238,2,12,311,0,0
3798,9/14/2024,Jaipur,Pune,Air,DHL,431,34853.58,2899,8,11,191,0,0
3799,12/2/2024,Delhi,Kolkata,Road,kuehne nagel,1298,24539.06,3261,8,10,363,0,0
3800,12/21/2024,Delhi,Pune,Road,DTDC,1216,33936.8,3416,6,12,390,0,0
3801,5/17/2024,Delhi,Hyderabad,Road,kuehne nagel,480,35059.32,2961,2,11,163,0,0
3802,6/11/2024,Delhi,Pune,Air,Delhivery,438,53949.62,4919,1,8,416,0,0
3803,4/20/2024,Delhi,Ahmedabad,Air,DHL,103,74388.71,2641,6,8,462,0,0
3804,4/11/2024,Bangalore,Kolkata,Air,Delhivery,73,7505.75,4333,1,2,6,0,0
3805,1/17/2024,Jaipur,Pune,Rail,DTDC,444,76361.58,2233,6,4,191,0,1
3806,9/24/2024,Delhi,Kolkata,Road,DHL,682,72995.7,4311,2,2,497,0,1
3807,6/30/2024,Delhi,Hyderabad,Road,DTDC,168,11183.12,3598,7,13,499,1,0
3808,1/24/2024,Delhi,Ahmedabad,Road,DHL,1746,16319.63,294,2,8,18,0,0
3809,1/29/2024,Delhi,Indore,Road,kuehne nagel,1032,26304.46,1229,2,7,159,0,0
3810,6/19/2024,Mumbai,Pune,Road,DTDC,1659,45653.95,4975,6,7,308,0,0
3811,8/15/2024,Mumbai,Hyderabad,Air,Delhivery,1258,12489.14,1828,4,10,144,0,0
3812,7/6/2024,Chennai,Kolkata,Rail,Delhivery,241,17626.13,2585,6,3,440,0,1
3813,12/11/2024,Delhi,Kolkata,Road,kuehne nagel,1805,72408.67,486,8,12,195,0,0
3814,8/17/2024,Chennai,Hyderabad,Air,kuehne nagel,536,10525.45,2320,3,11,479,0,0
3815,11/16/2024,Bangalore,Pune,Air,Delhivery,682,33112.5,1874,5,5,230,0,1
3816,12/5/2024,Chennai,Indore,Rail,kuehne nagel,770,61514.14,843,5,14,190,0,0
3817,4/28/2024,Jaipur,Pune,Road,DHL,433,71309.48,4318,9,1,337,0,1
3818,6/4/2024,Mumbai,Ahmedabad,Road,Delhivery,861,28211.32,1330,7,10,180,0,0
3819,9/28/2024,Mumbai,Pune,Road,DTDC,395,14826.13,1788,9,11,133,0,0
3820,6/23/2024,Delhi,Ahmedabad,Road,Delhivery,522,59486.91,499,8,14,437,0,0
3821,4/13/2024,Delhi,Kolkata,Road,kuehne nagel,725,62259.51,2004,3,4,208,0,0
3822,4/1/2024,Bangalore,Ahmedabad,Air,DHL,1853,78442.61,664,2,4,145,0,0
3823,7/4/2024,Bangalore,Indore,Road,DTDC,52,12884.26,4371,3,1,159,0,1
3824,10/9/2024,Jaipur,Hyderabad,Road,Delhivery,1123,57334.83,788,6,12,272,0,0
3825,6/29/2024,Delhi,Ahmedabad,Road,Delhivery,974,34548.82,1681,4,7,441,0,0
3826,6/18/2024,Delhi,Pune,Rail,DTDC,925,73341.1,4221,1,5,21,0,0
3827,7/5/2024,Bangalore,Ahmedabad,Road,DHL,1577,33810.81,3715,9,1,169,0,1
3828,6/23/2024,Bangalore,Kolkata,Road,kuehne nagel,1033,36784.91,118,6,5,295,0,1
3829,8/9/2024,Bangalore,Ahmedabad,Air,kuehne nagel,1284,11890.13,1924,1,8,293,0,0
3830,8/20/2024,Mumbai,Indore,Road,kuehne nagel,1022,27033.07,919,3,10,425,1,0
3831,6/10/2024,Chennai,Ahmedabad,Rail,kuehne nagel,1601,33265.56,1443,1,8,309,0,0
3832,5/13/2024,Chennai,Indore,Road,DTDC,1753,3365.68,3520,9,13,330,0,0
3833,8/11/2024,Delhi,Pune,Road,DHL,1356,36130.81,3241,4,2,288,0,1
3834,6/1/2024,Mumbai,Kolkata,Road,DHL,428,28232.85,3169,2,13,281,0,0
3835,2/2/2024,Bangalore,Hyderabad,Rail,Delhivery,1399,64699.5,2165,4,1,437,0,1
3836,2/24/2024,Delhi,Pune,Air,Delhivery,1371,10354.78,4015,2,2,64,1,1
3837,1/7/2024,Mumbai,Pune,Road,DHL,1770,61296.47,426,6,6,417,0,1
3838,8/31/2024,Jaipur,Hyderabad,Road,Delhivery,187,57692.9,2373,6,13,359,0,0
3839,11/8/2024,Mumbai,Ahmedabad,Road,DHL,174,20859.02,2865,7,5,229,0,1
3840,5/5/2024,Delhi,Ahmedabad,Rail,DTDC,983,8495.19,1991,9,4,102,0,1
3841,1/12/2024,Chennai,Ahmedabad,Road,DTDC,1465,67663.01,254,9,8,294,0,1
3842,1/16/2024,Bangalore,Kolkata,Road,kuehne nagel,1475,21455.54,794,4,5,247,0,0
3843,7/26/2024,Jaipur,Pune,Road,DHL,529,13353.69,3186,9,4,92,0,1
3844,2/12/2024,Mumbai,Indore,Road,DTDC,1474,30004.85,1599,8,13,335,0,0
3845,5/14/2024,Delhi,Hyderabad,Air,DHL,619,33268.86,4470,1,11,136,0,0
3846,8/15/2024,Delhi,Pune,Rail,Delhivery,1435,27434.86,2475,7,8,1,0,0
3847,4/20/2024,Bangalore,Ahmedabad,Road,DHL,115,78165.53,2914,7,12,458,0,0
3848,11/2/2024,Delhi,Hyderabad,Road,kuehne nagel,1501,70704.01,4023,4,1,315,1,1
3849,6/8/2024,Delhi,Indore,Road,kuehne nagel,901,70092.09,4826,7,9,291,0,0
3850,11/26/2024,Bangalore,Pune,Road,DTDC,1787,33103.87,720,5,2,246,0,1
3851,9/20/2024,Jaipur,Pune,Rail,Delhivery,1594,77103.83,3467,5,14,240,0,0
3852,8/12/2024,Chennai,Kolkata,Road,Delhivery,481,55353.19,3115,5,14,481,0,0
3853,8/4/2024,Chennai,Pune,Road,DHL,1178,66895.58,1777,6,8,272,0,0
3854,2/14/2024,Mumbai,Pune,Road,Delhivery,1162,41068.26,4076,7,9,142,0,0
3855,8/1/2024,Jaipur,Indore,Rail,kuehne nagel,650,14528.15,2982,5,10,5,0,0
3856,2/28/2024,Mumbai,Indore,Road,DTDC,905,71177.07,3864,9,8,336,0,1
3857,5/11/2024,Chennai,Hyderabad,Rail,DTDC,55,39941.29,1753,9,9,277,0,1
3858,4/13/2024,Bangalore,Ahmedabad,Rail,DTDC,207,77547.28,3136,7,4,314,0,1
3859,7/13/2024,Delhi,Indore,Rail,Delhivery,1452,21879.16,3314,3,11,57,0,0
3860,6/5/2024,Chennai,Hyderabad,Rail,Delhivery,379,79405.56,4591,4,2,139,0,1
3861,4/7/2024,Jaipur,Pune,Road,kuehne nagel,1176,19349.13,103,4,3,498,0,1
3862,8/13/2024,Chennai,Hyderabad,Road,DHL,272,30717.01,741,7,13,327,0,0
3863,7/23/2024,Jaipur,Hyderabad,Air,DHL,451,48333.29,4149,2,8,121,0,0
3864,3/19/2024,Jaipur,Hyderabad,Air,DTDC,1756,56079.2,306,5,5,392,0,1
3865,5/3/2024,Jaipur,Hyderabad,Rail,DTDC,594,58182.01,3482,4,11,465,0,0
3866,8/5/2024,Mumbai,Indore,Rail,Delhivery,558,39147.69,883,9,4,478,1,1
3867,1/4/2024,Bangalore,Ahmedabad,Road,DTDC,1766,7992.5,2579,1,3,398,0,0
3868,3/30/2024,Chennai,Hyderabad,Road,kuehne nagel,233,40691.76,2946,3,11,177,0,0
3869,4/13/2024,Bangalore,Kolkata,Air,kuehne nagel,964,28105.66,1211,6,3,364,0,1
3870,4/28/2024,Delhi,Pune,Air,DTDC,1160,53297.14,3572,4,10,498,0,0
3871,5/12/2024,Chennai,Pune,Road,DTDC,630,16217.5,522,3,10,161,0,0
3872,11/7/2024,Bangalore,Pune,Road,DTDC,1453,32725.16,2076,6,7,152,0,0
3873,4/5/2024,Bangalore,Pune,Road,DTDC,587,77357.29,1687,3,11,455,0,0
3874,11/26/2024,Delhi,Pune,Road,DTDC,1486,8931.66,3598,7,14,38,0,0
3875,5/22/2024,Jaipur,Hyderabad,Road,kuehne nagel,1993,48982.06,2290,1,12,335,0,0
3876,10/14/2024,Chennai,Ahmedabad,Rail,DHL,567,9070.56,2404,9,8,50,0,1
3877,1/28/2024,Chennai,Kolkata,Road,kuehne nagel,817,14245.66,4904,2,13,235,0,0
3878,10/4/2024,Delhi,Indore,Rail,kuehne nagel,1767,49184.88,955,4,5,89,0,0
3879,8/20/2024,Jaipur,Kolkata,Rail,DTDC,344,36631.65,1233,6,8,64,0,0
3880,1/17/2024,Chennai,Indore,Rail,DHL,1064,44782.92,2269,6,13,381,0,0
3881,2/28/2024,Chennai,Indore,Rail,DTDC,309,70630.03,3694,8,9,209,0,0
3882,3/30/2024,Chennai,Kolkata,Road,kuehne nagel,1457,65744.74,1138,8,4,225,0,1
3883,7/17/2024,Jaipur,Hyderabad,Rail,DHL,875,71262.55,1242,4,2,386,0,1
3884,12/27/2024,Delhi,Pune,Road,Delhivery,1377,50067.88,2178,6,5,167,0,1
3885,1/26/2024,Chennai,Hyderabad,Air,DTDC,365,40192.17,3501,9,2,202,0,1
3886,1/25/2024,Bangalore,Pune,Road,Delhivery,795,37817.41,3891,7,10,142,0,0
3887,10/27/2024,Jaipur,Ahmedabad,Air,Delhivery,1867,59705.07,381,8,2,396,0,1
3888,12/4/2024,Mumbai,Indore,Road,Delhivery,768,42661.39,1261,8,6,337,0,1
3889,9/23/2024,Delhi,Kolkata,Road,Delhivery,1150,10249.97,1098,2,10,78,0,0
3890,6/29/2024,Bangalore,Ahmedabad,Road,DHL,729,13071.24,4138,7,11,435,0,0
3891,12/25/2024,Chennai,Pune,Rail,DTDC,903,29852.46,2325,3,10,10,1,0
3892,3/8/2024,Mumbai,Hyderabad,Road,DHL,1452,7290.22,1684,7,1,248,0,1
3893,12/16/2024,Delhi,Kolkata,Road,DTDC,510,20660.04,3655,2,2,44,0,1
3894,11/16/2024,Jaipur,Indore,Rail,DTDC,1129,53199.27,552,1,5,487,0,0
3895,2/18/2024,Mumbai,Ahmedabad,Road,DTDC,856,2969.56,3619,9,10,296,0,0
3896,6/23/2024,Mumbai,Indore,Road,DHL,1154,49119.24,1129,1,5,477,0,0
3897,2/21/2024,Bangalore,Pune,Road,kuehne nagel,1752,62243.84,1384,1,10,109,0,0
3898,4/11/2024,Delhi,Indore,Road,Delhivery,1249,15271.99,4697,3,12,188,0,0
3899,8/3/2024,Bangalore,Hyderabad,Rail,kuehne nagel,842,16115.55,4068,1,3,70,0,0
3900,7/6/2024,Bangalore,Ahmedabad,Road,kuehne nagel,979,4250.8,4266,7,5,232,0,1
3901,2/26/2024,Chennai,Ahmedabad,Air,kuehne nagel,1456,41971.1,2123,7,9,31,0,0
3902,2/16/2024,Jaipur,Hyderabad,Road,Delhivery,198,53057.83,4104,8,2,293,0,1
3903,6/7/2024,Mumbai,Indore,Rail,kuehne nagel,817,37638.95,72,2,13,457,0,0
3904,6/22/2024,Delhi,Hyderabad,Rail,Delhivery,1354,32377.01,1899,7,6,186,0,1
3905,8/29/2024,Jaipur,Kolkata,Air,Delhivery,394,37444.2,2213,9,8,171,0,1
3906,10/8/2024,Jaipur,Hyderabad,Road,Delhivery,1863,62959.2,529,5,3,109,0,1
3907,8/28/2024,Delhi,Indore,Road,DTDC,1864,4614.12,2404,3,14,97,0,0
3908,1/5/2024,Jaipur,Hyderabad,Road,DTDC,1482,63137.85,2798,9,2,327,0,1
3909,3/24/2024,Chennai,Pune,Air,kuehne nagel,1791,53974.69,2589,1,11,38,0,0
3910,11/3/2024,Jaipur,Hyderabad,Road,DTDC,1023,20831.27,4914,3,1,264,1,1
3911,12/26/2024,Chennai,Hyderabad,Air,Delhivery,971,42929.7,1193,2,13,290,0,0
3912,9/4/2024,Mumbai,Indore,Road,DTDC,79,5844.67,2383,2,1,145,0,1
3913,2/23/2024,Mumbai,Kolkata,Road,Delhivery,779,31607.92,2695,3,11,17,0,0
3914,6/9/2024,Bangalore,Kolkata,Road,DHL,1495,15575.31,888,7,4,94,0,1
3915,8/13/2024,Chennai,Indore,Road,DTDC,1031,3739.43,1899,6,12,338,0,0
3916,1/15/2024,Mumbai,Indore,Air,kuehne nagel,280,29852.98,3436,9,6,53,1,1
3917,8/11/2024,Jaipur,Indore,Road,DHL,1432,58636.77,2902,3,7,487,0,0
3918,3/1/2024,Delhi,Pune,Road,DHL,1235,73839.71,2259,5,13,399,0,0
3919,5/1/2024,Delhi,Ahmedabad,Road,DTDC,778,53656.55,1442,9,8,320,0,1
3920,10/3/2024,Chennai,Hyderabad,Rail,DTDC,1301,33353.67,3306,3,8,109,0,0
3921,2/15/2024,Bangalore,Indore,Road,kuehne nagel,1918,79960.7,2009,8,10,57,0,0
3922,10/20/2024,Jaipur,Indore,Road,DHL,1294,24069.59,325,9,14,148,0,0
3923,3/2/2024,Chennai,Indore,Rail,Delhivery,795,16596.25,4674,7,1,61,0,1
3924,3/26/2024,Delhi,Kolkata,Road,DTDC,1146,38167.22,1509,6,12,25,0,0
3925,7/28/2024,Chennai,Indore,Road,DHL,448,41383.09,3381,6,8,78,0,0
3926,3/18/2024,Jaipur,Hyderabad,Road,DHL,144,29676.22,1008,6,12,27,0,0
3927,7/20/2024,Mumbai,Indore,Rail,Delhivery,524,56248.93,1891,5,10,431,0,0
3928,10/28/2024,Jaipur,Hyderabad,Rail,DHL,1168,16341.42,4109,7,1,99,1,1
3929,8/10/2024,Mumbai,Pune,Air,DTDC,1979,41806.5,4195,7,3,28,0,1
3930,8/9/2024,Mumbai,Ahmedabad,Rail,Delhivery,1828,41009.9,3427,7,14,134,0,0
3931,1/3/2024,Mumbai,Kolkata,Air,DTDC,1958,66255.34,2574,3,12,297,0,0
3932,1/6/2024,Chennai,Hyderabad,Road,kuehne nagel,1878,74303.52,537,6,5,315,0,1
3933,4/2/2024,Delhi,Pune,Road,DHL,824,53734.74,2177,9,13,223,0,0
3934,1/8/2024,Chennai,Ahmedabad,Road,DTDC,1197,25818.98,1990,9,11,334,0,0
3935,8/22/2024,Delhi,Ahmedabad,Road,DTDC,849,55789.66,2503,4,10,189,0,0
3936,4/17/2024,Jaipur,Ahmedabad,Rail,kuehne nagel,1573,21606.95,4064,9,10,464,0,0
3937,6/9/2024,Bangalore,Hyderabad,Rail,DHL,1852,77390.46,3847,2,14,305,0,0
3938,7/27/2024,Jaipur,Pune,Road,DTDC,993,66144.25,4400,8,12,364,0,0
3939,8/27/2024,Chennai,Indore,Road,Delhivery,1072,35632.84,1009,2,8,356,0,0
3940,11/26/2024,Chennai,Pune,Rail,DTDC,670,63178.79,2613,5,8,261,0,0
3941,11/28/2024,Delhi,Pune,Road,DTDC,909,33875.14,513,6,6,480,0,1
3942,2/19/2024,Chennai,Pune,Road,DTDC,1013,7819.59,1986,2,4,267,0,0
3943,1/11/2024,Mumbai,Hyderabad,Rail,DTDC,1121,57127.97,4181,9,4,342,0,1
3944,12/16/2024,Chennai,Hyderabad,Road,DHL,862,33559.88,65,6,8,235,0,0
3945,6/4/2024,Delhi,Hyderabad,Air,DTDC,144,74564.95,4120,8,11,40,0,0
3946,3/10/2024,Delhi,Pune,Air,kuehne nagel,1550,25911.77,968,4,3,476,1,1
3947,6/17/2024,Mumbai,Hyderabad,Road,DTDC,82,67779.96,1663,3,8,114,0,0
